region,year,top_tier_home_value,mid_tier_home_value,bottom_tier_home_value,single_family_home_value,condo_coop_value
Pennsylvania; PA,2003,243684.67,129928.75,67610.08,130217.33,127179.92
Pennsylvania; PA,2004,268445.0,142320.67,73828.5,142507.25,141671.92
Pennsylvania; PA,2005,298375.08,158268.42,81913.17,158357.25,159384.92
Pennsylvania; PA,2006,322909.83,172218.08,89024.08,172257.83,174157.5
Pennsylvania; PA,2007,329270.42,177843.08,92315.67,177928.42,178988.75
Pennsylvania; PA,2008,323133.75,176457.08,91897.33,176586.75,176813.58
Pennsylvania; PA,2009,309921.42,170270.42,89076.25,170448.58,169789.83
Pennsylvania; PA,2010,306429.92,169447.08,89175.0,169684.42,167556.5
Pennsylvania; PA,2011,292748.25,162028.33,85460.33,162338.67,158645.0
Pennsylvania; PA,2012,285950.17,158490.83,83535.25,158851.5,154156.58
Pennsylvania; PA,2013,290595.5,160210.25,84463.33,160610.17,155096.08
Pennsylvania; PA,2014,296993.67,162984.0,86129.08,163409.83,157514.0
Pennsylvania; PA,2015,300831.0,165674.42,87868.25,166130.17,159653.83
Pennsylvania; PA,2016,307078.42,169941.0,90392.33,170478.92,162278.83
Pennsylvania; PA,2017,317041.0,176706.75,94231.5,177328.25,167514.5
Pennsylvania; PA,2018,331421.58,186370.08,99893.17,187125.17,174764.25
Pennsylvania; PA,2019,342417.25,194311.25,104732.58,195142.58,181359.17
Pennsylvania; PA,2020,356307.67,204359.92,112043.67,205209.58,188915.75
Pennsylvania; PA,2021,385574.0,222201.0,124037.2,223152.0,204041.4
Rhode Island; RI,1996,209821.17,126570.17,84566.42,128777.33,104403.75
Rhode Island; RI,1997,211134.0,127724.08,85495.08,129920.92,105637.25
Rhode Island; RI,1998,215528.0,130639.67,87577.5,132819.25,108608.33
Rhode Island; RI,1999,226583.83,136913.83,92108.42,139154.08,113581.42
Rhode Island; RI,2000,251044.5,150729.67,102031.42,153081.92,126937.75
Rhode Island; RI,2001,279588.08,167055.83,114267.17,169560.5,143998.58
Rhode Island; RI,2002,324905.75,194543.33,134017.58,197471.75,168931.08
Rhode Island; RI,2003,385043.0,233484.75,161475.17,237058.5,201797.5
Rhode Island; RI,2004,447804.33,274833.67,192023.33,278887.25,237520.5
Rhode Island; RI,2005,505487.5,311441.92,221023.33,316150.25,265770.33
Rhode Island; RI,2006,526596.83,323915.08,231441.75,328741.58,277585.67
Rhode Island; RI,2007,502276.42,309027.17,221562.75,313449.92,265826.83
Rhode Island; RI,2008,466885.5,285379.92,203419.08,289391.42,247051.75
Rhode Island; RI,2009,412422.58,251194.92,176067.75,254873.92,215822.5
Rhode Island; RI,2010,403770.33,247588.0,173909.75,251395.5,209372.33
Rhode Island; RI,2011,387460.75,234038.58,162953.17,237797.92,196771.58
Rhode Island; RI,2012,368334.25,221420.58,152580.58,225291.42,183366.08
Rhode Island; RI,2013,379965.92,229333.42,159519.25,233357.67,188020.58
Rhode Island; RI,2014,396953.5,239615.75,167700.58,243871.25,195557.58
Rhode Island; RI,2015,400541.5,244234.92,173019.92,248618.33,196354.67
Rhode Island; RI,2016,417927.08,256992.83,184879.67,261593.92,204680.0
Rhode Island; RI,2017,440572.42,273068.5,199439.5,278126.5,215958.42
Rhode Island; RI,2018,466402.0,291747.42,216496.83,297147.75,230169.75
Rhode Island; RI,2019,477195.83,299561.75,224342.75,304969.75,236631.58
Rhode Island; RI,2020,501649.42,317581.0,240745.83,323475.0,250983.25
Rhode Island; RI,2021,561272.0,353902.8,269494.2,360737.8,273278.8
South Carolina; SC,1996,184552.58,98408.0,49705.42,98318.92,93525.42
South Carolina; SC,1997,192211.0,102115.33,51892.17,101959.58,97774.33
South Carolina; SC,1998,203499.08,108486.25,55875.67,108249.42,106622.83
South Carolina; SC,1999,214757.17,114013.67,59413.17,113749.0,112819.67
South Carolina; SC,2000,226403.0,119905.25,62902.42,119637.42,118444.42
South Carolina; SC,2001,236358.33,125371.5,66282.83,125120.42,123467.58
South Carolina; SC,2002,241478.42,128661.5,68229.08,128467.58,125860.83
South Carolina; SC,2003,249124.08,132694.0,70745.42,132479.42,130001.33
South Carolina; SC,2004,261699.83,138856.5,74105.92,138407.17,139042.08
South Carolina; SC,2005,285411.42,149146.25,79677.08,147822.33,162037.08
South Carolina; SC,2006,316021.33,162069.67,86859.0,159515.0,195664.75
South Carolina; SC,2007,326923.92,168160.67,90377.33,165805.17,197003.17
South Carolina; SC,2008,317888.25,165625.08,89581.33,164405.08,179371.0
South Carolina; SC,2009,295341.17,156082.75,84701.0,156362.0,152775.58
South Carolina; SC,2010,282643.58,150876.83,81743.67,151819.67,138665.67
South Carolina; SC,2011,266882.5,142678.58,76980.42,143978.67,126205.75
South Carolina; SC,2012,261979.17,140109.33,75524.0,141424.25,123845.5
South Carolina; SC,2013,267056.5,142457.67,76717.0,143761.58,126571.33
South Carolina; SC,2014,276739.25,147561.67,79405.58,148733.0,132968.67
South Carolina; SC,2015,285980.92,152645.33,82257.67,153952.08,136778.67
South Carolina; SC,2016,297507.17,159657.92,86391.83,161144.67,141665.25
South Carolina; SC,2017,310038.83,167778.42,91176.83,169563.08,146769.83
South Carolina; SC,2018,324753.17,177682.42,97082.42,179578.75,155259.0
South Carolina; SC,2019,336197.08,186249.08,102385.25,188311.33,161665.75
South Carolina; SC,2020,352279.67,197379.17,109466.25,199859.08,168761.58
South Carolina; SC,2021,383161.6,214979.0,120766.8,217861.6,181949.2
South Dakota; SD,2002,190207.5,120350.5,77337.25,120643.75,105753.75
South Dakota; SD,2003,194706.67,123914.83,79047.17,124221.58,108253.0
South Dakota; SD,2004,205385.92,131135.08,83685.92,131465.42,109515.42
South Dakota; SD,2005,220559.67,140338.75,89732.42,140676.83,118700.42
South Dakota; SD,2006,231175.33,146678.75,94006.92,147028.25,124232.92
South Dakota; SD,2007,238473.92,151170.75,97117.5,151527.92,126695.75
South Dakota; SD,2008,243945.25,155060.33,99918.83,155414.25,130040.58
South Dakota; SD,2009,242997.75,154645.83,99691.92,154992.5,130225.42
South Dakota; SD,2010,241475.08,153571.0,99298.67,153916.67,128471.83
South Dakota; SD,2011,240176.83,152886.25,98893.17,153228.42,128006.92
South Dakota; SD,2012,242402.58,154100.25,99716.58,154470.83,125498.83
South Dakota; SD,2013,251029.75,159346.42,103310.5,159736.83,129365.08
South Dakota; SD,2014,260078.33,164785.58,107245.08,165187.0,135091.08
South Dakota; SD,2015,270617.0,171874.92,112313.08,172275.08,141250.42
South Dakota; SD,2016,283142.33,180652.67,118298.58,181079.67,148115.75
South Dakota; SD,2017,298271.25,191285.92,125502.92,191742.0,157169.42
South Dakota; SD,2018,312193.83,200760.92,132166.42,201253.17,162081.75
South Dakota; SD,2019,326242.42,210273.08,138882.42,210816.17,165340.0
South Dakota; SD,2020,337579.58,218522.5,144039.75,219074.5,178261.83
South Dakota; SD,2021,362448.8,233882.8,152142.0,234649.0,184887.4
Tennessee; TN,1996,173514.08,91954.83,45141.58,91265.83,108815.5
Tennessee; TN,1997,181366.42,96566.58,47717.08,95829.75,114977.33
Tennessee; TN,1998,189395.83,101471.33,50760.08,100713.5,120161.58
Tennessee; TN,1999,195554.25,104975.58,53142.33,104198.92,123999.25
Tennessee; TN,2000,202403.67,108732.67,55394.58,107925.58,128386.5
Tennessee; TN,2001,208413.75,112466.33,57637.75,111679.5,131610.58
Tennessee; TN,2002,212589.5,115079.58,59113.58,114265.42,134829.67
Tennessee; TN,2003,217613.83,117933.42,60742.83,117104.0,138018.67
Tennessee; TN,2004,224998.17,122091.0,62972.67,121239.92,142776.5
Tennessee; TN,2005,237331.25,129146.67,66847.0,128269.83,150309.42
Tennessee; TN,2006,253347.58,137922.92,71622.25,136995.0,160310.42
Tennessee; TN,2007,263768.58,143674.25,74791.33,142660.92,167670.08
Tennessee; TN,2008,258884.25,141576.58,73576.75,140569.17,165160.17
Tennessee; TN,2009,247531.0,135868.83,70346.67,134905.08,158305.08
Tennessee; TN,2010,241935.0,133029.83,68686.33,132104.0,154186.33
Tennessee; TN,2011,233864.42,128281.5,66139.58,127450.5,146901.5
Tennessee; TN,2012,231914.42,126844.58,65470.25,126049.5,144671.17
Tennessee; TN,2013,238108.58,129975.58,66990.75,129161.17,148422.17
Tennessee; TN,2014,247401.25,135138.92,69697.25,134281.5,154555.08
Tennessee; TN,2015,256424.0,140423.5,72417.33,139518.58,161038.75
Tennessee; TN,2016,271002.5,148703.08,76555.08,147701.83,171794.08
Tennessee; TN,2017,289489.25,159546.83,82108.08,158417.0,185372.42
Tennessee; TN,2018,308302.58,171580.75,88325.17,170374.67,198619.0
Tennessee; TN,2019,322858.75,181857.17,93833.33,180662.5,207779.33
Tennessee; TN,2020,343532.17,195728.08,100324.92,194583.0,220446.0
Tennessee; TN,2021,382764.6,218673.2,111833.4,217492.0,243667.8
Texas; TX,1996,187386.58,98374.92,54432.08,98705.08,93901.33
Texas; TX,1997,189844.17,99829.25,55506.0,100133.42,95687.33
Texas; TX,1998,194553.83,102792.0,57466.92,103094.92,98054.75
Texas; TX,1999,201782.83,107243.5,60209.75,107563.67,101548.25
Texas; TX,2000,209738.75,111742.17,62789.75,112103.75,103803.58
Texas; TX,2001,210919.42,113180.25,63565.0,113512.08,105171.17
Texas; TX,2002,214054.17,115884.42,65049.92,116223.08,106729.83
Texas; TX,2003,218327.0,119257.0,67145.42,119595.0,109155.92
Texas; TX,2004,229066.58,126024.17,71371.5,126346.25,114949.0
Texas; TX,2005,239086.58,131907.67,75236.75,132232.83,119156.33
Texas; TX,2006,247140.17,136483.42,78410.0,136802.58,123190.25
Texas; TX,2007,255250.92,141693.0,81719.5,142024.17,127095.42
Texas; TX,2008,254161.0,141050.58,81441.08,141391.5,125907.83
Texas; TX,2009,248968.75,137866.25,79496.75,138235.92,121908.08
Texas; TX,2010,247462.92,137146.67,78950.5,137567.08,119167.33
Texas; TX,2011,240800.92,132640.17,76375.5,133082.75,113864.25
Texas; TX,2012,243716.58,133525.42,76882.08,133983.83,114166.0
Texas; TX,2013,258359.08,141037.08,81177.42,141498.33,121517.75
Texas; TX,2014,278773.92,151993.08,87496.0,152466.75,131660.0
Texas; TX,2015,299526.92,163760.5,94486.33,164238.75,143070.58
Texas; TX,2016,317081.67,175155.25,101313.25,175659.08,153544.5
Texas; TX,2017,333308.17,186818.08,108528.5,187369.83,163354.58
Texas; TX,2018,347957.67,197793.33,115458.08,198390.83,172167.08
Texas; TX,2019,359940.33,207200.75,122010.67,207843.42,179336.5
Texas; TX,2020,372294.08,215950.92,128653.25,216730.25,185512.5
Texas; TX,2021,410296.6,233480.2,138660.4,234341.6,198463.6
Utah; UT,1996,261887.0,161649.75,106070.25,163338.25,148690.17
Utah; UT,1997,270636.17,166728.58,110419.83,168341.42,153387.42
Utah; UT,1998,276728.83,171123.92,114329.08,172683.67,159047.5
Utah; UT,1999,278170.0,172403.5,116059.33,173970.33,160239.17
Utah; UT,2000,286419.17,178874.83,120913.33,180503.08,164090.0
Utah; UT,2001,294084.75,184348.25,125524.25,185915.92,168290.42
Utah; UT,2002,295687.5,185436.08,126540.5,187119.0,169262.92
Utah; UT,2003,295637.58,185480.42,126407.92,187276.67,168512.67
Utah; UT,2004,300904.42,188268.17,128500.17,190167.67,169983.25
Utah; UT,2005,310760.0,193248.58,132116.83,195224.75,172954.67
Utah; UT,2006,348448.83,214719.83,146043.92,216845.33,192849.25
Utah; UT,2007,400953.25,248166.92,168506.0,250841.5,220467.83
Utah; UT,2008,400226.75,250136.83,172437.75,252660.33,222382.17
Utah; UT,2009,357731.75,226117.92,157749.25,228183.58,203210.5
Utah; UT,2010,334605.83,212588.83,149008.33,214608.42,191397.5
Utah; UT,2011,311674.75,196668.58,137522.5,198913.42,174195.08
Utah; UT,2012,314769.25,198823.25,138578.83,201427.08,172274.33
Utah; UT,2013,347599.58,221098.92,154029.33,224242.25,188728.67
Utah; UT,2014,365935.17,233855.83,163272.58,237460.75,197334.08
Utah; UT,2015,382409.67,245933.33,172270.75,249838.5,205624.42
Utah; UT,2016,409289.33,265714.08,187381.67,269919.17,221677.17
Utah; UT,2017,443955.25,290742.0,206964.17,295291.75,242549.25
Utah; UT,2018,483194.5,319051.75,229807.0,323981.58,267135.17
Utah; UT,2019,517692.33,343494.0,249567.92,348789.83,287704.0
Utah; UT,2020,552540.92,370170.17,270319.75,376031.75,301866.75
Utah; UT,2021,631434.2,426843.2,311600.2,435817.6,332306.2
Vermont; VT,1996,182859.25,107853.58,65161.08,108531.75,103798.0
Vermont; VT,1997,183614.17,109031.08,66056.17,109686.25,106976.08
Vermont; VT,1998,188116.17,113608.58,68446.5,114621.0,107167.0
Vermont; VT,1999,196701.58,120431.33,74058.5,121707.92,109802.67
Vermont; VT,2000,211532.33,129783.83,79824.75,131199.67,116325.58
Vermont; VT,2001,227687.83,140302.08,86354.75,141745.42,127358.92
Vermont; VT,2002,246734.5,152239.0,93632.75,153590.58,142110.0
Vermont; VT,2003,265664.58,164573.67,101473.92,166094.25,153130.5
Vermont; VT,2004,295898.58,183337.0,113815.08,185174.42,168447.75
Vermont; VT,2005,330802.67,205740.33,128133.75,207774.75,189581.17
Vermont; VT,2006,359751.83,225114.08,141223.83,227466.17,206029.33
Vermont; VT,2007,371899.08,234887.75,148565.92,237824.58,208091.33
Vermont; VT,2008,372147.0,235391.42,149775.83,239315.58,205122.75
Vermont; VT,2009,361662.67,229431.5,146780.75,233489.67,198806.17
Vermont; VT,2010,355663.17,226392.75,145533.17,230129.75,202267.75
Vermont; VT,2011,354569.75,226001.08,145464.83,229707.92,201691.17
Vermont; VT,2012,351351.42,225195.67,145323.33,228924.58,200680.5
Vermont; VT,2013,350803.25,225172.08,145464.0,228839.25,201520.75
Vermont; VT,2014,350757.83,225343.25,145721.5,228923.75,202306.17
Vermont; VT,2015,353545.67,227452.33,147374.25,231089.58,204031.08
Vermont; VT,2016,356493.92,229868.25,149102.42,233401.67,207708.67
Vermont; VT,2017,367227.0,237084.17,153376.08,240527.17,215981.17
Vermont; VT,2018,380857.0,247267.25,159981.67,251051.0,223718.42
Vermont; VT,2019,391600.67,255228.92,165271.75,259625.42,228050.25
Vermont; VT,2020,406387.67,265513.5,171293.08,269851.17,239787.83
Vermont; VT,2021,439517.8,285925.0,184051.6,291126.4,256915.6
Virginia; VA,1996,224504.33,120954.33,65943.83,121794.83,113756.92
Virginia; VA,1997,225717.17,122229.92,66798.75,123269.92,112557.25
Virginia; VA,1998,231394.42,125182.33,68765.42,126386.25,112872.42
Virginia; VA,1999,241350.67,129928.0,71536.33,131341.83,114727.42
Virginia; VA,2000,260402.08,138712.08,76245.17,140258.58,122132.25
Virginia; VA,2001,288334.58,150419.5,82201.83,151856.5,135815.25
Virginia; VA,2002,319478.58,164801.67,89341.83,165942.92,153824.17
Virginia; VA,2003,355675.08,182763.42,98400.0,183499.92,176489.33
Virginia; VA,2004,415994.75,212661.08,113417.08,212785.67,212904.92
Virginia; VA,2005,506040.0,257929.83,135869.17,257141.92,267613.67
Virginia; VA,2006,551989.08,287387.92,151870.08,287098.67,292767.33
Virginia; VA,2007,531271.67,285242.58,153994.92,286066.25,281101.75
Virginia; VA,2008,483683.5,264467.25,146390.75,265891.5,254413.92
Virginia; VA,2009,447253.25,243700.83,136564.42,245184.67,231901.83
Virginia; VA,2010,445844.58,239395.17,133893.42,240715.08,229344.92
Virginia; VA,2011,435450.42,231185.25,129051.5,232493.75,220708.25
Virginia; VA,2012,437237.0,230249.5,128060.08,231481.67,220851.42
Virginia; VA,2013,457017.92,238657.92,131815.25,239527.58,233026.0
Virginia; VA,2014,470923.17,245811.58,135543.83,246607.08,240956.58
Virginia; VA,2015,474896.17,249376.58,137876.67,250513.58,241433.25
Virginia; VA,2016,481316.08,254226.5,140808.83,255713.0,243022.75
Virginia; VA,2017,497000.83,263524.5,146124.33,265368.17,249272.42
Virginia; VA,2018,511148.83,272620.75,151524.0,274731.92,256111.67
Virginia; VA,2019,528594.58,282994.25,158226.92,285122.5,266260.33
Virginia; VA,2020,550656.33,294870.08,165420.42,297140.17,273009.83
Virginia; VA,2021,593707.2,316359.8,176809.6,319758.0,285807.4
Washington; WA,1996,237308.75,141774.33,90093.25,143537.83,121013.75
Washington; WA,1997,249291.67,148385.25,93981.58,150321.33,125928.75
Washington; WA,1998,267737.58,158447.5,99978.33,160488.5,136064.08
Washington; WA,1999,286650.58,168780.83,105831.08,170912.17,146651.58
Washington; WA,2000,307114.83,179889.0,112018.33,182081.67,158397.17
Washington; WA,2001,322839.67,189045.83,117186.25,191267.33,167881.58
Washington; WA,2002,335253.67,196971.42,122021.17,199402.42,174401.08
Washington; WA,2003,350589.0,206500.33,128258.0,209299.33,180246.67
Washington; WA,2004,381231.42,224838.08,139959.33,228244.0,191828.5
Washington; WA,2005,437114.17,258490.5,160439.75,262877.5,214665.0
Washington; WA,2006,509328.25,301643.58,186688.0,306703.75,250578.75
Washington; WA,2007,542872.08,321179.75,199690.42,325901.58,274814.92
Washington; WA,2008,514844.5,305147.58,191933.33,309317.08,263425.67
Washington; WA,2009,456101.75,272686.17,173473.58,276529.33,234360.83
Washington; WA,2010,431028.58,257394.42,164627.92,261575.58,214604.67
Washington; WA,2011,395199.17,233510.33,149710.92,237996.17,185753.25
Washington; WA,2012,386920.75,225790.83,144703.75,230549.58,173793.75
Washington; WA,2013,426209.42,246960.0,157330.75,251824.33,194442.58
Washington; WA,2014,457112.83,265537.0,169216.83,270229.58,214586.5
Washington; WA,2015,492511.33,286230.17,183598.58,290904.0,235647.0
Washington; WA,2016,545573.67,316891.58,203871.83,321511.33,267167.33
Washington; WA,2017,610544.67,353308.17,227965.25,357530.25,308406.33
Washington; WA,2018,675619.75,390379.33,253776.75,394212.92,349628.08
Washington; WA,2019,688404.83,406271.0,269686.17,411386.08,351440.42
Washington; WA,2020,735159.83,438278.17,293965.67,444385.67,374457.5
Washington; WA,2021,811958.2,487582.6,328727.8,496022.6,396113.6
West Virginia; WV,1996,122348.08,60685.67,24510.83,60499.83,83873.67
West Virginia; WV,1997,125453.58,62276.58,25386.75,62087.83,86056.83
West Virginia; WV,1998,126558.67,63615.92,26649.67,63439.08,86595.5
West Virginia; WV,1999,126469.33,64256.67,27753.83,64056.5,90975.25
West Virginia; WV,2000,129497.08,66220.5,29017.0,66005.58,95109.25
West Virginia; WV,2001,136387.33,69984.67,31002.92,69758.33,100813.58
West Virginia; WV,2002,140503.58,72260.58,32290.67,72033.58,104103.08
West Virginia; WV,2003,146459.08,75259.67,33882.42,75030.75,109040.83
West Virginia; WV,2004,155973.08,80012.08,36304.0,79772.17,113411.83
West Virginia; WV,2005,168656.58,86427.83,39803.75,86191.08,117300.08
West Virginia; WV,2006,176268.92,90281.0,41902.83,90007.92,124904.25
West Virginia; WV,2007,179887.42,92340.92,43118.42,92043.5,129418.67
West Virginia; WV,2008,180075.42,93025.25,43502.67,92719.17,131191.08
West Virginia; WV,2009,174155.83,90478.67,42287.0,90172.0,123371.58
West Virginia; WV,2010,169239.67,88687.92,41512.17,88376.17,117472.67
West Virginia; WV,2011,165978.5,87409.75,40930.58,87098.67,115614.67
West Virginia; WV,2012,165960.08,87597.0,41087.25,87292.08,114843.83
West Virginia; WV,2013,168862.25,89198.17,41900.67,88906.67,114769.25
West Virginia; WV,2014,172684.0,91344.83,42987.0,91059.67,116040.5
West Virginia; WV,2015,177160.17,93756.0,44346.92,93474.33,117920.58
West Virginia; WV,2016,180925.33,96074.33,45644.25,95819.0,118244.92
West Virginia; WV,2017,183968.83,98067.67,46704.17,97832.42,118842.0
West Virginia; WV,2018,190520.92,101635.75,48590.67,101404.0,122302.17
West Virginia; WV,2019,196198.0,104810.58,50215.58,104590.67,124371.0
West Virginia; WV,2020,203181.17,108485.67,51765.58,108287.75,125473.75
West Virginia; WV,2021,216907.4,115435.8,56180.2,115309.2,125854.4
Wisconsin; WI,1996,166779.42,101664.5,60149.25,101448.83,105336.42
Wisconsin; WI,1997,173371.75,106125.42,62833.42,105989.08,108523.08
Wisconsin; WI,1998,178454.08,109671.08,65116.75,109600.42,111133.92
Wisconsin; WI,1999,188011.5,115316.25,68938.5,115296.83,116477.33
Wisconsin; WI,2000,198806.92,121807.5,73170.75,121797.17,123097.42
Wisconsin; WI,2001,209787.75,128650.67,77655.83,128670.33,129625.0
Wisconsin; WI,2002,221009.5,135669.58,82143.42,135750.25,136061.0
Wisconsin; WI,2003,234937.58,144070.0,87515.42,144254.58,143192.67
Wisconsin; WI,2004,254208.67,155990.33,95049.0,156236.5,154661.33
Wisconsin; WI,2005,272051.25,167574.25,102460.25,168008.25,163482.08
Wisconsin; WI,2006,282858.42,174390.25,106914.0,174892.58,169417.83
Wisconsin; WI,2007,284949.5,175930.75,108118.5,176396.08,171516.67
Wisconsin; WI,2008,278170.0,171501.75,105511.67,171984.0,167022.17
Wisconsin; WI,2009,263205.33,161971.33,99262.92,162424.67,157711.67
Wisconsin; WI,2010,257249.75,157839.5,96230.58,158458.92,151424.25
Wisconsin; WI,2011,241247.83,147042.33,89419.92,147772.75,139263.42
Wisconsin; WI,2012,235377.33,143010.08,86689.83,143927.42,132674.75
Wisconsin; WI,2013,241163.33,145864.58,88292.58,147041.75,132654.5
Wisconsin; WI,2014,252246.33,152129.08,92330.5,153373.17,138243.08
Wisconsin; WI,2015,258969.0,156330.92,95211.58,157608.83,141944.58
Wisconsin; WI,2016,269772.75,163390.25,99722.08,164761.58,148382.33
Wisconsin; WI,2017,286090.75,174397.25,106630.25,175884.42,158692.33
Wisconsin; WI,2018,303076.17,186485.83,114664.67,188035.5,169934.42
Wisconsin; WI,2019,317191.83,196602.25,121547.25,198230.58,179427.92
Wisconsin; WI,2020,326349.58,202870.92,125749.5,204279.42,190142.5
Wisconsin; WI,2021,353053.6,220588.8,137133.0,222528.8,204156.2
Wyoming; WY,1998,206885.5,122719.62,77051.0,122075.75,206335.25
Wyoming; WY,1999,213052.17,126034.42,78722.0,125463.58,195143.58
Wyoming; WY,2000,221361.25,130609.0,81576.33,130045.42,196293.58
Wyoming; WY,2001,231929.33,136892.67,85480.75,136305.0,205695.25
Wyoming; WY,2002,238738.92,141343.25,88248.42,140757.5,208950.5
Wyoming; WY,2003,246228.67,146189.5,91825.0,145511.08,229874.58
Wyoming; WY,2004,262190.25,156286.5,98959.5,155498.25,251436.75
Wyoming; WY,2005,281357.5,169488.58,108118.67,168673.83,253025.33
Wyoming; WY,2006,307173.92,185169.5,118458.17,184357.75,263410.25
Wyoming; WY,2007,331478.75,199404.83,128624.5,198653.0,276625.92
Wyoming; WY,2008,336968.08,202563.75,131307.67,201923.42,273971.83
Wyoming; WY,2009,329612.17,198767.42,129464.25,198156.25,266951.25
Wyoming; WY,2010,323959.75,195712.67,127520.0,195140.08,259720.92
Wyoming; WY,2011,320488.0,193884.17,126442.25,193328.42,254361.42
Wyoming; WY,2012,325596.58,197483.42,129060.0,196898.58,262063.33
Wyoming; WY,2013,335488.17,204127.67,133927.67,203575.25,262656.08
Wyoming; WY,2014,346704.75,211190.67,138783.83,210652.0,269126.67
Wyoming; WY,2015,358647.5,219156.08,144485.0,218597.5,279918.5
Wyoming; WY,2016,365938.75,223932.0,147891.0,223352.42,289260.75
Wyoming; WY,2017,368530.0,225762.33,148683.58,225178.92,291535.83
Wyoming; WY,2018,381224.83,233882.83,153908.42,233305.42,300869.0
Wyoming; WY,2019,398638.5,245096.0,161678.33,244480.92,317814.0
Wyoming; WY,2020,418405.42,256375.67,168901.0,255598.33,345954.5
Wyoming; WY,2021,436010.6,267201.4,177086.8,266356.0,360106.0
